Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-actionTrigger.json	5724	2	0	47	0	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	119	250	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-for.json	3698	3	0	25	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	76	187	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-type.json	1450	2	0	30	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	127	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance.json	5525	2	0	131	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	103	161	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-activitydefinition.json	7397	2	0	199	0	0	0	0	0	33	0	0	1	0	0	0	0	1	0	0	199	269	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ehealth-administrative-status.json	1601	2	0	30	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	82	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-answer-Condition.json	3399	2	0	36	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	98	140	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-appointment.json	9304	3	0	1268	0	0	0	0	1	22	0	0	0	0	0	0	0	1	0	0	185	252	0	1	0	7	1	0
fsh-generated/resources/StructureDefinition-ehealth-artifact-date.json	1493	1	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	88	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-assigning-careteam.json	1810	3	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	34	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-auditevent.json	714	1	0	32	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	138	220	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-base-environment.json	1425	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	47	96	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-base.json	1314	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	45	95	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-basic-title.json	1272	2	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusHistory.json	2469	2	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	65	94	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusschedule.json	2642	2	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	66	94	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan.json	13489	3	0	17	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	299	395	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ehealth-careteam.json	5248	2	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	138	171	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-organization.json	1640	2	0	4	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	31	77	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-other.json	1706	2	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	33	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-careplan.json	1621	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	95	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decision.json	1556	2	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decisionContext.json	1649	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	82	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-mediaInvestigationItem.json	1658	2	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	81	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-viewInvestigationItem.json	1649	2	0	4	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression.json	10565	3	0	11	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	192	199	0	1	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-recipientCareTeam.json	1599	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-request.json	3318	2	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	108	174	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-ehealth-communication-senderCareTeam.json	1575	3	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication.json	6673	3	0	21	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	134	182	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-composition-authorOrganization.json	1630	2	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	33	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-composition.json	4928	2	0	25	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	171	206	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-condition.json	4520	2	0	14	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	144	197	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-consent-affiliation.json	1759	2	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	78	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-consent.json	4215	2	0	64	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	176	252	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-content.json	1866	2	0	5	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-creator.json	1402	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-definedquestion.json	579	2	0	30	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	130	215	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-description.json	1256	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	80	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-device-privatelyOwned.json	1409	1	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-device-suppliers.json	3210	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	68	111	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-device.json	3457	2	1	11	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	158	240	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-calibrationExpires.json	1446	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	74	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-properties.json	3490	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	94	105	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualities.json	2781	2	0	5	1	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	73	105	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualityHistory.json	4101	3	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	105	127	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-templateQualities.json	2972	2	0	6	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	73	101	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric.json	4210	2	0	7	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	97	157	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement-context.json	1565	2	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	31	86	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement.json	3761	2	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	92	164	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-document-sharing-state.json	1566	2	0	5	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	32	76	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-ehealth-documentreference.json	9197	2	0	15	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	214	261	0	1	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-effectivePeriod.json	1385	2	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	30	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-employee-title.json	1263	1	0	4	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-enableBehavior-conditionId.json	1301	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-end-meeting-on-end-time.json	1378	2	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	70	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-endpoint.json	953	2	0	5	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	58	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-caremanagerOrganization.json	1627	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-statusschedule.json	2727	2	0	5	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	65	91	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare.json	5431	2	0	8	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	148	193	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-ext-careteam.json	1399	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	71	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-external-identifier.json	1424	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	30	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-general-health-condition.json	2945	2	0	5	1	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	68	88	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-ehealth-goal.json	2873	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	93	152	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-appointment.json	11669	2	0	29	0	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	202	219	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-group-id.json	1521	2	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-videoappointment.json	14447	3	0	39	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	234	267	0	1	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-guest-pin-code.json	1449	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse-episodeOfCare.json	1431	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse.json	3309	2	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	81	127	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-host-pin-code.json	1548	1	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-include-as-extra.json	1701	2	0	4	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedAudience.json	1739	2	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedOrganization.json	1607	2	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-itcompetencelevel.json	3261	2	0	5	0	0	0	0	0	40	0	0	1	0	0	0	0	0	0	0	80	93	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-legalBasis.json	1340	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-library.json	2818	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	116	152	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-manuallydeprecated-type.json	1370	2	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	31	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-material-communication.json	4453	2	0	33	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	145	180	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-max-participants.json	1424	1	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-related-to.json	1464	2	0	3	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	70	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-media-series-id.json	1247	2	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-thumbnail.json	4890	2	0	8	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	113	111	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-media-usage-mode.json	1399	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	31	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-media.json	8450	2	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	170	185	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-meeting-url.json	1410	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message.json	14889	3	0	38	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	259	231	0	1	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-modifier-role.json	3089	2	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	66	84	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-nameandaddressprotection.json	1643	2	0	4	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-method.json	1477	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-observation-wound-dimensions.json	9353	3	0	88	0	0	0	0	0	1918	0	0	1	0	0	0	0	1	0	0	391	12380	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ehealth-observation.json	5853	2	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	1	0	0	187	225	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-on-behalf-of.json	1433	2	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-cvrNumber.json	1480	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-municipalityCode.json	1488	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-providerIdentifier.json	1983	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	37	105	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-regionCode.json	1334	2	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	63	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-relatedTo.json	3573	2	0	10	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	83	95	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-organization-source.json	1461	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	68	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-specialty.json	3055	2	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	67	88	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-synchronizationStatus.json	1601	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomCustodian.json	1542	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomSystem.json	1777	2	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	64	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization-telecomValue.json	1453	1	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-organization.json	7421	3	0	21	1	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	170	178	0	1	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-overviewUsageMode.json	1723	2	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-participant.json	3679	3	0	10	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	80	96	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	1	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	8668	3	0	49	0	0	0	0	0	43	0	0	1	0	0	0	0	2	0	0	385	1064	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	2	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	98	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	106	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	1	0	7	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6592	3	0	25	0	0	0	0	0	20	0	0	1	0	0	0	0	1	0	0	246	375	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1671	1	0	13	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	92	157	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	2	0	12	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	85	121	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	2	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	47	80	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	2	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	30	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	2	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance.json	2812	1	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	97	145	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-purpose.json	1209	2	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-quality.json	4182	2	0	10	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	73	88	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-advanced.json	2141	2	0	70	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	237	313	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-answerSignificance.json	3069	2	0	11	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	60	88	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-feedback.json	3234	2	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	80	91	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-helpText.json	2999	2	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	65	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-image.json	5991	2	0	11	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	192	114	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-intendedOrganization.json	1692	3	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-item-is-copyright.json	1552	1	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	30	62	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-recommendation.json	1596	2	0	7	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	32	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-shortText.json	1285	2	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	62	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-questionnaire-sliderStepValueDecimal.json	1486	2	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	62	0	0	0	1	0	0
