Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-basic-title.json	1272	8	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	121	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusHistory.json	2469	7	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	71	144	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusschedule.json	2642	8	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	73	139	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan.json	13489	8	0	20	0	0	0	0	0	35	0	0	1	0	0	0	0	1	0	0	297	639	0	1	0	10	0	1
fsh-generated/resources/StructureDefinition-ehealth-careteam.json	5248	7	0	12	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	155	237	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-organization.json	1640	7	0	8	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	40	126	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-other.json	1706	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	127	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-careplan.json	1621	7	0	7	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	39	143	0	0	0	0	1	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decision.json	1556	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	143	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decisionContext.json	1649	7	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	40	121	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-mediaInvestigationItem.json	1658	8	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	130	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-viewInvestigationItem.json	1649	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	119	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression.json	10565	8	0	13	0	0	0	0	0	48	0	0	0	0	0	0	0	1	0	0	196	259	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-code-qualification.json	1426	7	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	39	120	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-communication-recipientCareTeam.json	1599	8	0	9	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	181	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-request.json	3318	7	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	115	371	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication-senderCareTeam.json	1575	8	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	189	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-communication.json	6673	9	0	27	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	142	346	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-composition-authorOrganization.json	1630	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	40	188	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-composition.json	4928	7	0	33	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	176	259	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-condition.json	4929	7	0	13	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	151	244	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-consent-affiliation.json	1759	7	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	117	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-consent.json	4215	8	0	54	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	162	237	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-content.json	1866	7	0	8	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	44	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-creator.json	1402	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	141	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-definedquestion.json	579	7	0	32	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	135	223	0	0	0	5	1	1
